Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 14-May 3 Days CROSS RIVER CALABAR SOUTH,SIA,14-May,3 Days,Cross River,Calabar South,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER ETUNG,SIA,14-May,3 Days,Cross River,Etung,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER IKOM,SIA,14-May,3 Days,Cross River,Ikom,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER OBANLIKU,SIA,14-May,3 Days,Cross River,Obanliku,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER OBUBRA,SIA,14-May,3 Days,Cross River,Obubra,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER OBUDU,SIA,14-May,3 Days,Cross River,Obudu,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER ODUKPANI,SIA,14-May,3 Days,Cross River,Odukpani,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER OGOJA,SIA,14-May,3 Days,Cross River,Ogoja,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER YAKURR,SIA,14-May,3 Days,Cross River,Yakurr,,,,,,,,,,,,
SIA 14-May 3 Days CROSS RIVER YALA,SIA,14-May,3 Days,Cross River,Yala,,,,,,,,,,,,
SIA 14-May 3 Days DELTA ANIOCHA NORTH,SIA,14-May,3 Days,Delta,Aniocha North,,,,,,,,,,,,
SIA 14-May 3 Days DELTA ANIOCHA SOUTH,SIA,14-May,3 Days,Delta,Aniocha South,,,,,,,,,,,,
SIA 14-May 3 Days DELTA BOMADI,SIA,14-May,3 Days,Delta,Bomadi,,,,,,,,,,,,
SIA 14-May 3 Days DELTA BURUTU,SIA,14-May,3 Days,Delta,Burutu,,,,,,,,,,,,
SIA 14-May 3 Days DELTA ETHIOPE EAST,SIA,14-May,3 Days,Delta,Ethiope East,,,,,,,,,,,,
SIA 14-May 3 Days DELTA ETHIOPE WEST,SIA,14-May,3 Days,Delta,Ethiope West,,,,,,,,,,,,
SIA 14-May 3 Days DELTA IKA NORTH EAST,SIA,14-May,3 Days,Delta,Ika North East,,,,,,,,,,,,
SIA 14-May 3 Days DELTA IKA SOUTH,SIA,14-May,3 Days,Delta,Ika South,,,,,,,,,,,,
SIA 14-May 3 Days DELTA ISOKO NORTH,SIA,14-May,3 Days,Delta,Isoko North,,,,,,,,,,,,
SIA 14-May 3 Days DELTA ISOKO SOUTH,SIA,14-May,3 Days,Delta,Isoko South,,,,,,,,,,,,
SIA 14-May 3 Days DELTA NDOKWA EAST,SIA,14-May,3 Days,Delta,Ndokwa East,,,,,,,,,,,,
SIA 14-May 3 Days DELTA NDOKWA WEST,SIA,14-May,3 Days,Delta,Ndokwa West,,,,,,,,,,,,
SIA 14-May 3 Days DELTA OKPE,SIA,14-May,3 Days,Delta,Okpe,,,,,,,,,,,,
SIA 14-May 3 Days DELTA OSHIMILI NORTH,SIA,14-May,3 Days,Delta,Oshimili North,,,,,,,,,,,,
SIA 14-May 3 Days DELTA OSHIMILI SOUTH,SIA,14-May,3 Days,Delta,Oshimili South,,,,,,,,,,,,
SIA 14-May 3 Days DELTA PATANI,SIA,14-May,3 Days,Delta,Patani,,,,,,,,,,,,
SIA 14-May 3 Days DELTA SAPELE,SIA,14-May,3 Days,Delta,Sapele,,,,,,,,,,,,
SIA 14-May 3 Days DELTA UDU,SIA,14-May,3 Days,Delta,Udu,,,,,,,,,,,,
SIA 14-May 3 Days DELTA UGHELLI NORTH,SIA,14-May,3 Days,Delta,Ughelli North,,,,,,,,,,,,
SIA 14-May 3 Days DELTA UGHELLI SOUTH,SIA,14-May,3 Days,Delta,Ughelli South,,,,,,,,,,,,
SIA 14-May 3 Days DELTA UKWUANI,SIA,14-May,3 Days,Delta,Ukwuani,,,,,,,,,,,,
SIA 14-May 3 Days DELTA UVWIE,SIA,14-May,3 Days,Delta,Uvwie,,,,,,,,,,,,
SIA 14-May 3 Days DELTA WARRI NORTH,SIA,14-May,3 Days,Delta,Warri North,,,,,,,,,,,,
SIA 14-May 3 Days DELTA WARRI SOUTH,SIA,14-May,3 Days,Delta,Warri South,,,,,,,,,,,,
SIA 14-May 3 Days DELTA WARRI SOUTH-WEST,SIA,14-May,3 Days,Delta,Warri South-West,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI ABAKALIKI,SIA,14-May,3 Days,Ebonyi,Abakaliki,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI AFIKPO NORTH,SIA,14-May,3 Days,Ebonyi,Afikpo North,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI AFIKPO SOUTH,SIA,14-May,3 Days,Ebonyi,Afikpo South,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI EBONYI,SIA,14-May,3 Days,Ebonyi,Ebonyi,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI EZZA NORTH,SIA,14-May,3 Days,Ebonyi,Ezza North,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI EZZA SOUTH,SIA,14-May,3 Days,Ebonyi,Ezza South,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI IKWO,SIA,14-May,3 Days,Ebonyi,Ikwo,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI ISHIELU,SIA,14-May,3 Days,Ebonyi,Ishielu,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI IVO,SIA,14-May,3 Days,Ebonyi,Ivo,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI IZZI,SIA,14-May,3 Days,Ebonyi,Izzi,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI OHAOZARA,SIA,14-May,3 Days,Ebonyi,Ohaozara,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI OHAUKWU,SIA,14-May,3 Days,Ebonyi,Ohaukwu,,,,,,,,,,,,
SIA 14-May 3 Days EBONYI ONICHA,SIA,14-May,3 Days,Ebonyi,Onicha,,,,,,,,,,,,
SIA 14-May 3 Days EDO AKOKO-EDO,SIA,14-May,3 Days,Edo,Akoko-Edo,,,,,,,,,,,,
SIA 14-May 3 Days EDO EGOR,SIA,14-May,3 Days,Edo,Egor,,,,,,,,,,,,
SIA 14-May 3 Days EDO ESAN  NORTH-EAST,SIA,14-May,3 Days,Edo,Esan  North-East,,,,,,,,,,,,
SIA 14-May 3 Days EDO ESAN CENTRAL,SIA,14-May,3 Days,Edo,Esan Central,,,,,,,,,,,,
SIA 14-May 3 Days EDO ESAN SOUTH-EAST,SIA,14-May,3 Days,Edo,Esan South-East,,,,,,,,,,,,
SIA 14-May 3 Days EDO ESAN WEST,SIA,14-May,3 Days,Edo,Esan West,,,,,,,,,,,,
SIA 14-May 3 Days EDO ETSAKO CENTRAL,SIA,14-May,3 Days,Edo,Etsako Central,,,,,,,,,,,,
SIA 14-May 3 Days EDO ETSAKO EAST,SIA,14-May,3 Days,Edo,Etsako East,,,,,,,,,,,,
SIA 14-May 3 Days EDO ETSAKO WEST,SIA,14-May,3 Days,Edo,Etsako West,,,,,,,,,,,,
SIA 14-May 3 Days EDO IGUEGBEN,SIA,14-May,3 Days,Edo,Iguegben,,,,,,,,,,,,
SIA 14-May 3 Days EDO IKPOBA-OKHA,SIA,14-May,3 Days,Edo,Ikpoba-Okha,,,,,,,,,,,,
SIA 14-May 3 Days EDO OREDO,SIA,14-May,3 Days,Edo,Oredo,,,,,,,,,,,,
SIA 14-May 3 Days EDO ORHIONMWON,SIA,14-May,3 Days,Edo,Orhionmwon,,,,,,,,,,,,
SIA 14-May 3 Days EDO OVIA NORTH-EAST,SIA,14-May,3 Days,Edo,Ovia North-East,,,,,,,,,,,,
SIA 14-May 3 Days EDO OVIA SOUTH-WEST,SIA,14-May,3 Days,Edo,Ovia South-West,,,,,,,,,,,,
SIA 14-May 3 Days EDO OWAN EAST,SIA,14-May,3 Days,Edo,Owan East,,,,,,,,,,,,
SIA 14-May 3 Days EDO OWAN WEST,SIA,14-May,3 Days,Edo,Owan West,,,,,,,,,,,,
SIA 14-May 3 Days EDO UHUNMWONDE,SIA,14-May,3 Days,Edo,Uhunmwonde,,,,,,,,,,,,
SIA 14-May 3 Days EKITI ADO-EKITI,SIA,14-May,3 Days,Ekiti,Ado-Ekiti,,,,,,,,,,,,
SIA 14-May 3 Days EKITI EFON,SIA,14-May,3 Days,Ekiti,Efon,,,,,,,,,,,,
SIA 14-May 3 Days EKITI EKITI EAST,SIA,14-May,3 Days,Ekiti,Ekiti East,,,,,,,,,,,,
SIA 14-May 3 Days EKITI EKITI SOUTH-WEST,SIA,14-May,3 Days,Ekiti,Ekiti South-West,,,,,,,,,,,,
SIA 14-May 3 Days EKITI EKITI WEST,SIA,14-May,3 Days,Ekiti,Ekiti West,,,,,,,,,,,,
SIA 14-May 3 Days EKITI EMURE,SIA,14-May,3 Days,Ekiti,Emure,,,,,,,,,,,,
SIA 14-May 3 Days EKITI GBONYIN,SIA,14-May,3 Days,Ekiti,Gbonyin,,,,,,,,,,,,
SIA 14-May 3 Days EKITI IDO-OSI,SIA,14-May,3 Days,Ekiti,Ido-Osi,,,,,,,,,,,,
SIA 14-May 3 Days EKITI IJERO,SIA,14-May,3 Days,Ekiti,Ijero,,,,,,,,,,,,
SIA 14-May 3 Days EKITI IKERE,SIA,14-May,3 Days,Ekiti,Ikere,,,,,,,,,,,,
SIA 14-May 3 Days EKITI IKOLE,SIA,14-May,3 Days,Ekiti,Ikole,,,,,,,,,,,,
SIA 14-May 3 Days EKITI ILEJEMEJE,SIA,14-May,3 Days,Ekiti,Ilejemeje,,,,,,,,,,,,
SIA 14-May 3 Days EKITI IREPODUN/IFELODUN,SIA,14-May,3 Days,Ekiti,Irepodun/Ifelodun,,,,,,,,,,,,
SIA 14-May 3 Days EKITI ISE/ORUN,SIA,14-May,3 Days,Ekiti,Ise/Orun,,,,,,,,,,,,
SIA 14-May 3 Days EKITI MOBA,SIA,14-May,3 Days,Ekiti,Moba,,,,,,,,,,,,
SIA 14-May 3 Days EKITI OYE,SIA,14-May,3 Days,Ekiti,Oye,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU ANINRI,SIA,14-May,3 Days,Enugu,Aninri,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU AWGU,SIA,14-May,3 Days,Enugu,Awgu,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU ENUGU EAST,SIA,14-May,3 Days,Enugu,Enugu East,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU ENUGU NORTH,SIA,14-May,3 Days,Enugu,Enugu North,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU ENUGU SOUTH,SIA,14-May,3 Days,Enugu,Enugu South,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU EZEAGU,SIA,14-May,3 Days,Enugu,Ezeagu,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU IGBO-ETITI,SIA,14-May,3 Days,Enugu,Igbo-Etiti,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU IGBO-EZE-NORTH,SIA,14-May,3 Days,Enugu,Igbo-Eze-North,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU IGBO-EZE-SOUTH,SIA,14-May,3 Days,Enugu,Igbo-Eze-South,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU ISI-UZO,SIA,14-May,3 Days,Enugu,Isi-Uzo,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU NKANU EAST,SIA,14-May,3 Days,Enugu,Nkanu East,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU NKANU WEST,SIA,14-May,3 Days,Enugu,Nkanu West,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU NSUKKA,SIA,14-May,3 Days,Enugu,Nsukka,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU OJI-RIVER,SIA,14-May,3 Days,Enugu,Oji-River,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU UDENU,SIA,14-May,3 Days,Enugu,Udenu,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU UDI,SIA,14-May,3 Days,Enugu,Udi,,,,,,,,,,,,
SIA 14-May 3 Days ENUGU UZO-UWANI,SIA,14-May,3 Days,Enugu,Uzo-Uwani,,,,,,,,,,,,
SIA 14-May 3 Days FCT ABAJI,SIA,14-May,3 Days,Fct,Abaji,,,,,,,,,,,,
SIA 14-May 3 Days FCT BWARI,SIA,14-May,3 Days,Fct,Bwari,,,,,,,,,,,,
SIA 14-May 3 Days FCT GWAGWALADA,SIA,14-May,3 Days,Fct,Gwagwalada,,,,,,,,,,,,
SIA 14-May 3 Days FCT KUJE,SIA,14-May,3 Days,Fct,Kuje,,,,,,,,,,,,
SIA 14-May 3 Days FCT KWALI,SIA,14-May,3 Days,Fct,Kwali,,,,,,,,,,,,
SIA 14-May 3 Days FCT MUNICIPAL AREA COUNCIL,SIA,14-May,3 Days,Fct,Municipal Area Council,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE AKKO,SIA,14-May,3 Days,Gombe,Akko,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE BALANGA,SIA,14-May,3 Days,Gombe,Balanga,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE BILLIRI,SIA,14-May,3 Days,Gombe,Billiri,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE DUKKU,SIA,14-May,3 Days,Gombe,Dukku,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE FUNAKAYE,SIA,14-May,3 Days,Gombe,Funakaye,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE GOMBE,SIA,14-May,3 Days,Gombe,Gombe,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE KALTUNGO,SIA,14-May,3 Days,Gombe,Kaltungo,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE KWAMI,SIA,14-May,3 Days,Gombe,Kwami,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE NAFADA,SIA,14-May,3 Days,Gombe,Nafada,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE SHOMGOM,SIA,14-May,3 Days,Gombe,Shomgom,,,,,,,,,,,,
SIA 14-May 3 Days GOMBE YAMALTU/DEBA,SIA,14-May,3 Days,Gombe,Yamaltu/Deba,,,,,,,,,,,,
SIA 14-May 3 Days IMO ABOH-MBAISE,SIA,14-May,3 Days,Imo,Aboh-Mbaise,,,,,,,,,,,,
SIA 14-May 3 Days IMO AHIAZU-MBAISE,SIA,14-May,3 Days,Imo,Ahiazu-Mbaise,,,,,,,,,,,,
SIA 14-May 3 Days IMO EHIME -MBANO,SIA,14-May,3 Days,Imo,Ehime -Mbano,,,,,,,,,,,,
SIA 14-May 3 Days IMO EZINIHITTE,SIA,14-May,3 Days,Imo,Ezinihitte,,,,,,,,,,,,
SIA 14-May 3 Days IMO IDEATO NORTH,SIA,14-May,3 Days,Imo,Ideato North,,,,,,,,,,,,
SIA 14-May 3 Days IMO IDEATO SOUTH,SIA,14-May,3 Days,Imo,Ideato South,,,,,,,,,,,,
SIA 14-May 3 Days IMO IHITTE/UBOMA,SIA,14-May,3 Days,Imo,Ihitte/Uboma,,,,,,,,,,,,
SIA 14-May 3 Days IMO IKEDURU,SIA,14-May,3 Days,Imo,Ikeduru,,,,,,,,,,,,
SIA 14-May 3 Days IMO ISIALA MBANO,SIA,14-May,3 Days,Imo,Isiala Mbano,,,,,,,,,,,,
SIA 14-May 3 Days IMO ISU,SIA,14-May,3 Days,Imo,Isu,,,,,,,,,,,,
SIA 14-May 3 Days IMO MBATOLI,SIA,14-May,3 Days,Imo,Mbatoli,,,,,,,,,,,,
SIA 14-May 3 Days IMO NGOR-OKPALA,SIA,14-May,3 Days,Imo,Ngor-Okpala,,,,,,,,,,,,
SIA 14-May 3 Days IMO NJABA,SIA,14-May,3 Days,Imo,Njaba,,,,,,,,,,,,
SIA 14-May 3 Days IMO NKWERRE,SIA,14-May,3 Days,Imo,Nkwerre,,,,,,,,,,,,
SIA 14-May 3 Days IMO NWANGELE,SIA,14-May,3 Days,Imo,Nwangele,,,,,,,,,,,,
SIA 14-May 3 Days IMO OBOWO,SIA,14-May,3 Days,Imo,Obowo,,,,,,,,,,,,
SIA 14-May 3 Days IMO OGUTA,SIA,14-May,3 Days,Imo,Oguta,,,,,,,,,,,,
SIA 14-May 3 Days IMO OHAJI/EGBEMA,SIA,14-May,3 Days,Imo,Ohaji/Egbema,,,,,,,,,,,,
SIA 14-May 3 Days IMO OKIGWE,SIA,14-May,3 Days,Imo,Okigwe,,,,,,,,,,,,
SIA 14-May 3 Days IMO ORLU,SIA,14-May,3 Days,Imo,Orlu,,,,,,,,,,,,
SIA 14-May 3 Days IMO ORSU,SIA,14-May,3 Days,Imo,Orsu,,,,,,,,,,,,
SIA 14-May 3 Days IMO ORU EAST,SIA,14-May,3 Days,Imo,Oru East,,,,,,,,,,,,
SIA 14-May 3 Days IMO ORU WEST,SIA,14-May,3 Days,Imo,Oru West,,,,,,,,,,,,
SIA 14-May 3 Days IMO OWERRI MUNICIPAL,SIA,14-May,3 Days,Imo,Owerri Municipal,,,,,,,,,,,,
SIA 14-May 3 Days IMO OWERRI NORTH,SIA,14-May,3 Days,Imo,Owerri North,,,,,,,,,,,,
SIA 14-May 3 Days IMO OWERRI WEST,SIA,14-May,3 Days,Imo,Owerri West,,,,,,,,,,,,
SIA 14-May 3 Days IMO UNUIMO,SIA,14-May,3 Days,Imo,Unuimo,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA AUYO,SIA,14-May,3 Days,Jigawa,Auyo,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA BABURA,SIA,14-May,3 Days,Jigawa,Babura,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA BIRINIWA,SIA,14-May,3 Days,Jigawa,Biriniwa,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA BIRNIN KUDU,SIA,14-May,3 Days,Jigawa,Birnin Kudu,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA BUJI,SIA,14-May,3 Days,Jigawa,Buji,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA DUTSE,SIA,14-May,3 Days,Jigawa,Dutse,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA GAGARAWA,SIA,14-May,3 Days,Jigawa,Gagarawa,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA GARKI,SIA,14-May,3 Days,Jigawa,Garki,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA GUMEL,SIA,14-May,3 Days,Jigawa,Gumel,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA GURI,SIA,14-May,3 Days,Jigawa,Guri,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA GWARAM,SIA,14-May,3 Days,Jigawa,Gwaram,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA GWIWA,SIA,14-May,3 Days,Jigawa,Gwiwa,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA HADEJIA,SIA,14-May,3 Days,Jigawa,Hadejia,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA JAHUN,SIA,14-May,3 Days,Jigawa,Jahun,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA KAFIN HAUSA,SIA,14-May,3 Days,Jigawa,Kafin Hausa,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA KAUGAMA,SIA,14-May,3 Days,Jigawa,Kaugama,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA KAZAURE,SIA,14-May,3 Days,Jigawa,Kazaure,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA KIRI KASAMA,SIA,14-May,3 Days,Jigawa,Kiri Kasama,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA KIYAWA,SIA,14-May,3 Days,Jigawa,Kiyawa,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA MAIGATARI,SIA,14-May,3 Days,Jigawa,Maigatari,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA MALAM MADURI,SIA,14-May,3 Days,Jigawa,Malam Maduri,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA MIGA,SIA,14-May,3 Days,Jigawa,Miga,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA RINGIM,SIA,14-May,3 Days,Jigawa,Ringim,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA RONI,SIA,14-May,3 Days,Jigawa,Roni,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA SULE TANKAKAR,SIA,14-May,3 Days,Jigawa,Sule Tankakar,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA TAURA,SIA,14-May,3 Days,Jigawa,Taura,,,,,,,,,,,,
SIA 14-May 3 Days JIGAWA YANKWASHI,SIA,14-May,3 Days,Jigawa,Yankwashi,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA BIRNIN GWARI,SIA,14-May,3 Days,Kaduna,Birnin Gwari,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA CHIKUN,SIA,14-May,3 Days,Kaduna,Chikun,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA GIWA,SIA,14-May,3 Days,Kaduna,Giwa,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA IGABI,SIA,14-May,3 Days,Kaduna,Igabi,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA IKARA,SIA,14-May,3 Days,Kaduna,Ikara,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA JABA,SIA,14-May,3 Days,Kaduna,Jaba,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA JEMA'A,SIA,14-May,3 Days,Kaduna,Jema'a,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KACHIA,SIA,14-May,3 Days,Kaduna,Kachia,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KADUNA NORTH,SIA,14-May,3 Days,Kaduna,Kaduna North,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KADUNA SOUTH,SIA,14-May,3 Days,Kaduna,Kaduna South,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KAGARKO,SIA,14-May,3 Days,Kaduna,Kagarko,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KAJURU,SIA,14-May,3 Days,Kaduna,Kajuru,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KAURA,SIA,14-May,3 Days,Kaduna,Kaura,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KAURU,SIA,14-May,3 Days,Kaduna,Kauru,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KUBAN,SIA,14-May,3 Days,Kaduna,Kuban,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA KUDAN,SIA,14-May,3 Days,Kaduna,Kudan,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA LERE,SIA,14-May,3 Days,Kaduna,Lere,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA MAKARFI,SIA,14-May,3 Days,Kaduna,Makarfi,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA SABON GARI,SIA,14-May,3 Days,Kaduna,Sabon Gari,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA SANGA,SIA,14-May,3 Days,Kaduna,Sanga,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA SOBA,SIA,14-May,3 Days,Kaduna,Soba,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA ZANGON KATAF,SIA,14-May,3 Days,Kaduna,Zangon Kataf,,,,,,,,,,,,
SIA 14-May 3 Days KADUNA ZARIA,SIA,14-May,3 Days,Kaduna,Zaria,,,,,,,,,,,,
SIA 14-May 3 Days KANO AJINGI,SIA,14-May,3 Days,Kano,Ajingi,,,,,,,,,,,,
SIA 14-May 3 Days KANO ALBASU,SIA,14-May,3 Days,Kano,Albasu,,,,,,,,,,,,
SIA 14-May 3 Days KANO BAGWAI,SIA,14-May,3 Days,Kano,Bagwai,,,,,,,,,,,,
SIA 14-May 3 Days KANO BEBEJI,SIA,14-May,3 Days,Kano,Bebeji,,,,,,,,,,,,
SIA 14-May 3 Days KANO BICHI,SIA,14-May,3 Days,Kano,Bichi,,,,,,,,,,,,
SIA 14-May 3 Days KANO BUNKURE,SIA,14-May,3 Days,Kano,Bunkure,,,,,,,,,,,,
SIA 14-May 3 Days KANO DALA,SIA,14-May,3 Days,Kano,Dala,,,,,,,,,,,,
SIA 14-May 3 Days KANO DAMBATTA,SIA,14-May,3 Days,Kano,Dambatta,,,,,,,,,,,,
SIA 14-May 3 Days KANO DAWAKIN KUDU,SIA,14-May,3 Days,Kano,Dawakin Kudu,,,,,,,,,,,,
SIA 14-May 3 Days KANO DAWAKIN TOFA,SIA,14-May,3 Days,Kano,Dawakin Tofa,,,,,,,,,,,,
SIA 14-May 3 Days KANO DOGUWA,SIA,14-May,3 Days,Kano,Doguwa,,,,,,,,,,,,
SIA 14-May 3 Days KANO FAGGE,SIA,14-May,3 Days,Kano,Fagge,,,,,,,,,,,,
SIA 14-May 3 Days KANO GABASAWA,SIA,14-May,3 Days,Kano,Gabasawa,,,,,,,,,,,,
SIA 14-May 3 Days KANO GARKO,SIA,14-May,3 Days,Kano,Garko,,,,,,,,,,,,
SIA 14-May 3 Days KANO GARUM MALLAM,SIA,14-May,3 Days,Kano,Garum Mallam,,,,,,,,,,,,
SIA 14-May 3 Days KANO GAYA,SIA,14-May,3 Days,Kano,Gaya,,,,,,,,,,,,
SIA 14-May 3 Days KANO GEZAWA,SIA,14-May,3 Days,Kano,Gezawa,,,,,,,,,,,,
SIA 14-May 3 Days KANO GWALE,SIA,14-May,3 Days,Kano,Gwale,,,,,,,,,,,,
SIA 14-May 3 Days KANO GWARZO,SIA,14-May,3 Days,Kano,Gwarzo,,,,,,,,,,,,
SIA 14-May 3 Days KANO KABO,SIA,14-May,3 Days,Kano,Kabo,,,,,,,,,,,,
SIA 14-May 3 Days KANO KANO MUNICIPAL,SIA,14-May,3 Days,Kano,Kano Municipal,,,,,,,,,,,,
SIA 14-May 3 Days KANO KARAYE,SIA,14-May,3 Days,Kano,Karaye,,,,,,,,,,,,
SIA 14-May 3 Days KANO KIBIYA,SIA,14-May,3 Days,Kano,Kibiya,,,,,,,,,,,,
SIA 14-May 3 Days KANO KIRU,SIA,14-May,3 Days,Kano,Kiru,,,,,,,,,,,,
SIA 14-May 3 Days KANO KUMBOTSO,SIA,14-May,3 Days,Kano,Kumbotso,,,,,,,,,,,,
SIA 14-May 3 Days KANO KUNCHI,SIA,14-May,3 Days,Kano,Kunchi,,,,,,,,,,,,
SIA 14-May 3 Days KANO KURA,SIA,14-May,3 Days,Kano,Kura,,,,,,,,,,,,
SIA 14-May 3 Days KANO MADOBI,SIA,14-May,3 Days,Kano,Madobi,,,,,,,,,,,,
SIA 14-May 3 Days KANO MAKODA,SIA,14-May,3 Days,Kano,Makoda,,,,,,,,,,,,
SIA 14-May 3 Days KANO MINJIBIR,SIA,14-May,3 Days,Kano,Minjibir,,,,,,,,,,,,
SIA 14-May 3 Days KANO NASSARAWA,SIA,14-May,3 Days,Kano,Nassarawa,,,,,,,,,,,,
SIA 14-May 3 Days KANO RANO,SIA,14-May,3 Days,Kano,Rano,,,,,,,,,,,,
SIA 14-May 3 Days KANO RIMIN GADO,SIA,14-May,3 Days,Kano,Rimin Gado,,,,,,,,,,,,
SIA 14-May 3 Days KANO ROGO,SIA,14-May,3 Days,Kano,Rogo,,,,,,,,,,,,
SIA 14-May 3 Days KANO SHANONO,SIA,14-May,3 Days,Kano,Shanono,,,,,,,,,,,,
